DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity
2012-01-01 00:51:00,34.0,39,82.0
2012-01-01 01:51:00,34.0,39,82.0
2012-01-01 02:51:00,33.0,37,86.0
2012-01-01 03:51:00,33.0,37,86.0
2012-01-01 04:51:00,33.0,37,86.0
2012-01-01 05:51:00,34.0,37,89.0
2012-01-01 06:51:00,34.0,37,89.0
2012-01-01 07:51:00,34.0,39,82.0
2012-01-01 08:51:00,35.0,40,83.0
2012-01-01 09:51:00,36.0,42,79.0
2012-01-01 10:51:00,37.0,42,82.0
2012-01-01 11:51:00,38.0,46,73.0
2012-01-01 12:51:00,40.0,47,77.0
2012-01-01 13:51:00,42.0,50,74.0
2012-01-01 14:51:00,40.0,47,77.0
2012-01-01 15:51:00,35.0,44,71.0
2012-01-01 16:51:00,33.0,41,73.0
2012-01-01 17:51:00,30.0,38,73.0
2012-01-01 18:51:00,30.0,37,76.0
2012-01-01 19:51:00,29.0,35,78.0
2012-01-01 20:51:00,29.0,32,88.0
2012-01-01 21:51:00,25.0,31,79.0
2012-01-01 22:51:00,21.0,31,67.0
2012-01-01 23:51:00,20.0,30,66.0
2012-01-02 00:51:00,20.0,29,69.0
2012-01-02 01:51:00,22.0,29,75.0
2012-01-02 02:51:00,23.0,28,81.0
2012-01-02 03:51:00,24.0,28,85.0
2012-01-02 04:51:00,22.0,28,78.0
2012-01-02 05:51:00,22.0,28,78.0
2012-01-02 06:51:00,21.0,28,75.0
2012-01-02 07:51:00,20.0,28,72.0
2012-01-02 08:51:00,21.0,28,75.0
2012-01-02 09:51:00,22.0,28,78.0
2012-01-02 10:51:00,22.0,28,78.0
2012-01-02 11:51:00,20.0,29,69.0
2012-01-02 12:51:00,23.0,27,85.0
2012-01-02 13:51:00,22.0,27,81.0
2012-01-02 14:51:00,20.0,27,75.0
2012-01-02 15:51:00,19.0,26,75.0
2012-01-02 16:51:00,20.0,25,81.0
2012-01-02 17:51:00,21.0,25,85.0
2012-01-02 18:51:00,20.0,23,88.0
2012-01-02 19:51:00,20.0,23,88.0
2012-01-02 20:51:00,20.0,23,88.0
2012-01-02 21:51:00,20.0,23,88.0
2012-01-02 22:51:00,16.0,23,74.0
2012-01-02 23:51:00,13.0,23,65.0
2012-01-03 00:51:00,9.0,21,59.0
2012-01-03 01:51:00,9.0,20,62.0
2012-01-03 02:51:00,11.0,20,68.0
2012-01-03 03:51:00,13.0,19,77.0
2012-01-03 04:51:00,13.0,19,77.0
2012-01-03 05:51:00,8.0,18,65.0
2012-01-03 06:51:00,6.0,17,62.0
2012-01-03 07:51:00,6.0,17,62.0
2012-01-03 08:51:00,5.0,16,62.0
2012-01-03 09:51:00,6.0,17,62.0
2012-01-03 10:51:00,7.0,18,62.0
2012-01-03 11:51:00,4.0,19,51.0
2012-01-03 12:51:00,5.0,19,54.0
2012-01-03 13:51:00,8.0,15,74.0
2012-01-03 14:51:00,5.0,13,70.0
2012-01-03 15:51:00,3.0,13,64.0
2012-01-03 16:51:00,3.0,11,70.0
2012-01-03 17:51:00,4.0,11,73.0
2012-01-03 18:51:00,5.0,10,80.0
2012-01-03 19:51:00,6.0,10,84.0
2012-01-03 20:51:00,6.0,10,84.0
2012-01-03 21:51:00,5.0,9,84.0
2012-01-03 22:51:00,5.0,10,80.0
2012-01-03 23:51:00,5.0,10,80.0
2012-01-04 00:51:00,5.0,10,80.0
2012-01-04 01:51:00,7.0,12,80.0
2012-01-04 02:51:00,7.0,13,77.0
2012-01-04 03:51:00,8.0,14,77.0
2012-01-04 04:51:00,8.0,14,77.0
2012-01-04 05:51:00,9.0,15,77.0
2012-01-04 06:51:00,9.0,15,77.0
2012-01-04 07:51:00,9.0,16,74.0
2012-01-04 08:51:00,9.0,18,68.0
2012-01-04 09:51:00,10.0,20,65.0
2012-01-04 10:51:00,9.0,23,55.0
2012-01-04 11:51:00,10.0,25,53.0
2012-01-04 12:51:00,11.0,25,55.0
2012-01-04 13:51:00,13.0,26,57.0
2012-01-04 14:51:00,13.0,27,55.0
2012-01-04 15:51:00,13.0,27,55.0
2012-01-04 16:51:00,13.0,26,57.0
2012-01-04 17:51:00,13.0,25,60.0
2012-01-04 18:51:00,14.0,25,63.0
2012-01-04 19:51:00,14.0,25,63.0
2012-01-04 20:51:00,15.0,26,63.0
2012-01-04 21:51:00,16.0,27,63.0
2012-01-04 22:51:00,18.0,27,69.0
2012-01-04 23:51:00,19.0,27,72.0
2012-01-05 00:51:00,19.0,27,72.0
2012-01-05 01:51:00,20.0,28,72.0
2012-01-05 02:51:00,22.0,29,75.0
2012-01-05 03:51:00,23.0,29,78.0
2012-01-05 04:51:00,24.0,29,82.0
2012-01-05 05:51:00,24.0,30,79.0
2012-01-05 06:51:00,24.0,30,79.0
2012-01-05 07:51:00,25.0,30,82.0
2012-01-05 08:51:00,25.0,30,82.0
2012-01-05 09:51:00,24.0,30,79.0
2012-01-05 10:51:00,24.0,30,79.0
2012-01-05 11:51:00,24.0,31,76.0
2012-01-05 12:51:00,25.0,32,75.0
2012-01-05 13:51:00,25.0,35,67.0
2012-01-05 14:51:00,25.0,36,64.0
2012-01-05 15:51:00,25.0,36,64.0
2012-01-05 16:51:00,25.0,36,64.0
2012-01-05 17:51:00,25.0,35,67.0
2012-01-05 18:51:00,25.0,35,67.0
2012-01-05 19:51:00,24.0,34,67.0
2012-01-05 20:51:00,23.0,34,64.0
2012-01-05 21:51:00,22.0,35,59.0
2012-01-05 22:51:00,22.0,35,59.0
2012-01-05 23:51:00,22.0,36,57.0
2012-01-06 00:51:00,23.0,37,57.0
2012-01-06 01:51:00,25.0,39,57.0
2012-01-06 02:51:00,26.0,39,60.0
2012-01-06 03:51:00,27.0,39,62.0
2012-01-06 04:51:00,27.0,39,62.0
2012-01-06 05:51:00,27.0,39,62.0
2012-01-06 06:51:00,27.0,39,62.0
2012-01-06 07:51:00,27.0,38,65.0
2012-01-06 08:51:00,28.0,40,63.0
2012-01-06 09:51:00,28.0,43,56.0
2012-01-06 10:51:00,29.0,44,55.0
2012-01-06 11:51:00,30.0,46,54.0
2012-01-06 12:51:00,31.0,48,52.0
2012-01-06 13:51:00,32.0,50,50.0
2012-01-06 14:51:00,32.0,52,47.0
2012-01-06 15:51:00,33.0,53,47.0
2012-01-06 16:51:00,32.0,51,48.0
2012-01-06 17:51:00,32.0,49,52.0
2012-01-06 18:51:00,32.0,48,54.0
2012-01-06 19:51:00,31.0,47,54.0
2012-01-06 20:51:00,30.0,45,56.0
2012-01-06 21:51:00,30.0,45,56.0
2012-01-06 22:51:00,30.0,45,56.0
2012-01-06 23:51:00,29.0,46,51.0
2012-01-07 00:51:00,30.0,46,54.0
2012-01-07 01:51:00,30.0,45,56.0
2012-01-07 02:51:00,29.0,44,55.0
2012-01-07 03:51:00,29.0,43,58.0
2012-01-07 04:51:00,29.0,43,58.0
2012-01-07 05:51:00,30.0,42,62.0
2012-01-07 06:51:00,31.0,42,65.0
2012-01-07 07:51:00,31.0,40,70.0
2012-01-07 08:51:00,32.0,42,68.0
2012-01-07 09:51:00,33.0,43,68.0
2012-01-07 10:51:00,32.0,42,68.0
2012-01-07 11:51:00,32.0,45,61.0
2012-01-07 12:51:00,31.0,45,58.0
2012-01-07 13:51:00,29.0,44,55.0
2012-01-07 14:51:00,27.0,45,49.0
2012-01-07 15:51:00,25.0,44,47.0
2012-01-07 16:51:00,24.0,41,51.0
2012-01-07 17:51:00,26.0,38,62.0
2012-01-07 18:51:00,27.0,38,65.0
2012-01-07 19:51:00,27.0,38,65.0
2012-01-07 20:51:00,27.0,38,65.0
2012-01-07 21:51:00,27.0,38,65.0
2012-01-07 22:51:00,27.0,38,65.0
2012-01-07 23:51:00,27.0,37,67.0
2012-01-08 00:51:00,28.0,36,73.0
2012-01-08 01:51:00,29.0,35,78.0
2012-01-08 02:51:00,26.0,33,75.0
2012-01-08 03:51:00,25.0,32,75.0
2012-01-08 04:51:00,24.0,31,76.0
2012-01-08 05:51:00,24.0,30,79.0
2012-01-08 06:51:00,24.0,30,79.0
2012-01-08 07:51:00,24.0,30,79.0
2012-01-08 08:51:00,24.0,31,76.0
2012-01-08 09:51:00,24.0,32,73.0
2012-01-08 10:51:00,23.0,33,66.0
2012-01-08 11:51:00,23.0,33,66.0
2012-01-08 12:51:00,23.0,34,64.0
2012-01-08 13:51:00,24.0,34,67.0
2012-01-08 14:51:00,24.0,35,64.0
2012-01-08 15:51:00,23.0,36,59.0
2012-01-08 16:51:00,21.0,34,59.0
2012-01-08 17:51:00,22.0,30,72.0
2012-01-08 18:51:00,23.0,30,75.0
2012-01-08 19:51:00,23.0,30,75.0
2012-01-08 20:51:00,23.0,27,85.0
2012-01-08 21:51:00,24.0,28,85.0
2012-01-08 22:51:00,23.0,29,78.0
2012-01-08 23:51:00,24.0,29,82.0
2012-01-09 00:51:00,23.0,29,78.0
2012-01-09 01:51:00,23.0,29,78.0
2012-01-09 02:51:00,23.0,29,78.0
2012-01-09 03:51:00,21.0,28,75.0
2012-01-09 04:51:00,21.0,23,92.0
2012-01-09 05:51:00,20.0,22,92.0
2012-01-09 06:51:00,20.0,26,78.0
2012-01-09 07:51:00,20.0,26,78.0
2012-01-09 08:51:00,22.0,26,84.0
2012-01-09 09:51:00,24.0,33,70.0
2012-01-09 10:51:00,23.0,35,61.0
2012-01-09 11:51:00,23.0,38,55.0
2012-01-09 12:51:00,22.0,39,50.0
2012-01-09 13:51:00,21.0,40,47.0
2012-01-09 14:51:00,20.0,41,43.0
2012-01-09 15:51:00,22.0,40,49.0
2012-01-09 16:51:00,23.0,38,55.0
2012-01-09 17:51:00,23.0,38,55.0
2012-01-09 18:51:00,23.0,37,57.0
2012-01-09 19:51:00,23.0,36,59.0
2012-01-09 20:51:00,23.0,36,59.0
2012-01-09 21:51:00,23.0,37,57.0
2012-01-09 22:51:00,23.0,37,57.0
2012-01-09 23:51:00,23.0,35,61.0
2012-01-10 00:51:00,22.0,33,64.0
2012-01-10 01:51:00,22.0,33,64.0
2012-01-10 02:51:00,22.0,32,66.0
2012-01-10 03:51:00,23.0,31,72.0
2012-01-10 04:51:00,23.0,31,72.0
2012-01-10 05:51:00,23.0,31,72.0
2012-01-10 06:51:00,23.0,30,75.0
2012-01-10 07:51:00,23.0,29,78.0
2012-01-10 08:51:00,26.0,32,79.0
2012-01-10 09:51:00,27.0,35,72.0
2012-01-10 10:51:00,28.0,38,68.0
2012-01-10 11:51:00,29.0,41,62.0
2012-01-10 12:51:00,29.0,43,58.0
2012-01-10 13:51:00,28.0,44,53.0
2012-01-10 14:51:00,29.0,45,54.0
2012-01-10 15:51:00,29.0,44,55.0
2012-01-10 16:51:00,28.0,42,58.0
2012-01-10 17:51:00,27.0,40,60.0
2012-01-10 18:51:00,27.0,38,65.0
2012-01-10 19:51:00,25.0,31,79.0
2012-01-10 20:51:00,26.0,31,82.0
2012-01-10 21:51:00,25.0,29,85.0
2012-01-10 22:51:00,26.0,31,82.0
2012-01-10 23:51:00,27.0,33,78.0
2012-01-11 00:51:00,27.0,33,78.0
2012-01-11 01:51:00,27.0,35,72.0
2012-01-11 02:51:00,22.0,25,88.0
2012-01-11 03:51:00,24.0,29,82.0
2012-01-11 04:51:00,24.0,28,85.0
2012-01-11 05:51:00,24.0,28,85.0
2012-01-11 06:51:00,24.0,28,85.0
2012-01-11 07:51:00,23.0,26,88.0
2012-01-11 08:51:00,26.0,31,82.0
2012-01-11 09:51:00,28.0,35,76.0
2012-01-11 10:51:00,28.0,37,70.0
2012-01-11 11:51:00,29.0,39,67.0
2012-01-11 12:51:00,29.0,41,62.0
2012-01-11 13:51:00,30.0,42,62.0
2012-01-11 14:51:00,33.0,41,73.0
2012-01-11 15:51:00,36.0,40,86.0
2012-01-11 16:51:00,37.0,40,89.0
2012-01-11 17:51:00,38.0,40,93.0
2012-01-11 18:51:00,38.0,40,93.0
2012-01-11 19:51:00,38.0,40,93.0
2012-01-11 20:51:00,38.0,40,93.0
2012-01-11 21:51:00,38.0,40,93.0
2012-01-11 22:51:00,38.0,40,93.0
2012-01-11 23:51:00,38.0,40,93.0
2012-01-12 00:51:00,38.0,40,93.0
2012-01-12 01:51:00,39.0,41,93.0
2012-01-12 02:51:00,39.0,41,93.0
2012-01-12 03:51:00,39.0,41,93.0
2012-01-12 04:51:00,39.0,41,93.0
2012-01-12 05:51:00,40.0,42,92.0
2012-01-12 06:51:00,41.0,42,96.0
2012-01-12 07:51:00,41.0,42,96.0
2012-01-12 08:51:00,41.0,43,93.0
2012-01-12 09:51:00,42.0,44,93.0
2012-01-12 10:51:00,41.0,44,89.0
2012-01-12 11:51:00,41.0,43,93.0
2012-01-12 12:51:00,40.0,43,89.0
2012-01-12 13:51:00,39.0,42,89.0
2012-01-12 14:51:00,39.0,42,89.0
2012-01-12 15:51:00,38.0,43,82.0
2012-01-12 16:51:00,39.0,43,86.0
2012-01-12 17:51:00,40.0,42,92.0
2012-01-12 18:51:00,40.0,42,92.0
2012-01-12 19:51:00,40.0,42,92.0
2012-01-12 20:51:00,39.0,41,93.0
2012-01-12 21:51:00,40.0,41,96.0
2012-01-12 22:51:00,34.0,36,93.0
2012-01-12 23:51:00,30.0,32,92.0
2012-01-13 00:51:00,23.0,27,85.0
2012-01-13 01:51:00,17.0,23,78.0
2012-01-13 02:51:00,13.0,21,71.0
2012-01-13 03:51:00,15.0,19,84.0
2012-01-13 04:51:00,7.0,17,64.0
2012-01-13 05:51:00,11.0,16,80.0
2012-01-13 06:51:00,10.0,16,77.0
2012-01-13 07:51:00,10.0,16,77.0
2012-01-13 08:51:00,11.0,16,80.0
2012-01-13 09:51:00,11.0,16,80.0
2012-01-13 10:51:00,12.0,17,80.0
2012-01-13 11:51:00,13.0,18,81.0
2012-01-13 12:51:00,13.0,19,77.0
2012-01-13 13:51:00,14.0,20,78.0
2012-01-13 14:51:00,14.0,20,78.0
2012-01-13 15:51:00,13.0,20,74.0
2012-01-13 16:51:00,13.0,19,77.0
2012-01-13 17:51:00,13.0,19,77.0
2012-01-13 18:51:00,13.0,18,81.0
2012-01-13 19:51:00,12.0,18,77.0
2012-01-13 20:51:00,12.0,18,77.0
2012-01-13 21:51:00,12.0,18,77.0
2012-01-13 22:51:00,13.0,18,81.0
2012-01-13 23:51:00,12.0,18,77.0
2012-01-14 00:51:00,13.0,18,81.0
2012-01-14 01:51:00,13.0,18,81.0
2012-01-14 02:51:00,14.0,18,84.0
2012-01-14 03:51:00,14.0,18,84.0
2012-01-14 04:51:00,14.0,19,81.0
2012-01-14 05:51:00,14.0,19,81.0
2012-01-14 06:51:00,13.0,19,77.0
2012-01-14 07:51:00,13.0,19,77.0
2012-01-14 08:51:00,13.0,19,77.0
2012-01-14 09:51:00,13.0,19,77.0
2012-01-14 10:51:00,14.0,19,81.0
2012-01-14 11:51:00,14.0,20,78.0
2012-01-14 12:51:00,14.0,21,74.0
2012-01-14 13:51:00,14.0,21,74.0
2012-01-14 14:51:00,14.0,21,74.0
2012-01-14 15:51:00,15.0,21,78.0
2012-01-14 16:51:00,16.0,20,85.0
2012-01-14 17:51:00,15.0,20,81.0
2012-01-14 18:51:00,14.0,19,81.0
2012-01-14 19:51:00,15.0,19,84.0
2012-01-14 20:51:00,15.0,19,84.0
2012-01-14 21:51:00,15.0,19,84.0
2012-01-14 22:51:00,15.0,19,84.0
2012-01-14 23:51:00,14.0,19,81.0
2012-01-15 00:51:00,13.0,17,84.0
2012-01-15 01:51:00,12.0,17,80.0
2012-01-15 02:51:00,9.0,14,80.0
2012-01-15 03:51:00,10.0,14,84.0
2012-01-15 04:51:00,6.0,7,96.0
2012-01-15 05:51:00,7.0,9,92.0
2012-01-15 06:51:00,5.0,7,91.0
2012-01-15 07:51:00,3.0,6,87.0
2012-01-15 08:51:00,4.0,6,91.0
2012-01-15 09:51:00,7.0,13,77.0
2012-01-15 10:51:00,8.0,17,68.0
2012-01-15 11:51:00,8.0,20,60.0
2012-01-15 12:51:00,8.0,22,55.0
2012-01-15 13:51:00,10.0,24,55.0
2012-01-15 14:51:00,9.0,24,52.0
2012-01-15 15:51:00,9.0,25,50.0
2012-01-15 16:51:00,10.0,23,57.0
2012-01-15 17:51:00,10.0,22,60.0
2012-01-15 18:51:00,11.0,21,65.0
2012-01-15 19:51:00,10.0,19,68.0
2012-01-15 20:51:00,11.0,21,65.0
2012-01-15 21:51:00,11.0,20,68.0
2012-01-15 22:51:00,11.0,19,71.0
2012-01-15 23:51:00,11.0,19,71.0
2012-01-16 00:51:00,11.0,19,71.0
2012-01-16 01:51:00,11.0,19,71.0
2012-01-16 02:51:00,11.0,19,71.0
2012-01-16 03:51:00,11.0,18,74.0
2012-01-16 04:51:00,11.0,18,74.0
2012-01-16 05:51:00,12.0,19,74.0
2012-01-16 06:51:00,12.0,19,74.0
2012-01-16 07:51:00,13.0,22,68.0
2012-01-16 08:51:00,14.0,25,63.0
2012-01-16 09:51:00,15.0,28,58.0
2012-01-16 10:51:00,17.0,33,52.0
2012-01-16 11:51:00,19.0,36,50.0
2012-01-16 12:51:00,22.0,39,50.0
2012-01-16 13:51:00,24.0,41,51.0
2012-01-16 14:51:00,27.0,41,57.0
2012-01-16 15:51:00,34.0,38,86.0
2012-01-16 16:51:00,35.0,37,93.0
2012-01-16 17:51:00,35.0,38,89.0
2012-01-16 18:51:00,35.0,40,83.0
2012-01-16 19:51:00,34.0,42,73.0
2012-01-16 20:51:00,36.0,42,79.0
2012-01-16 21:51:00,35.0,43,74.0
2012-01-16 22:51:00,35.0,44,71.0
2012-01-16 23:51:00,38.0,42,85.0
2012-01-17 00:51:00,38.0,42,85.0
2012-01-17 01:51:00,39.0,44,83.0
2012-01-17 02:51:00,40.0,46,79.0
2012-01-17 03:51:00,41.0,45,86.0
2012-01-17 04:51:00,41.0,45,86.0
2012-01-17 05:51:00,42.0,46,86.0
2012-01-17 06:51:00,43.0,46,89.0
2012-01-17 07:51:00,43.0,46,89.0
2012-01-17 08:51:00,44.0,46,93.0
2012-01-17 09:51:00,46.0,48,93.0
2012-01-17 10:51:00,45.0,49,86.0
2012-01-17 11:51:00,45.0,50,83.0
2012-01-17 12:51:00,46.0,51,83.0
2012-01-17 13:51:00,47.0,53,80.0
2012-01-17 14:51:00,47.0,55,74.0
2012-01-17 15:51:00,46.0,54,75.0
2012-01-17 16:51:00,48.0,53,83.0
2012-01-17 17:51:00,40.0,48,74.0
2012-01-17 18:51:00,34.0,43,71.0
2012-01-17 19:51:00,29.0,39,67.0
2012-01-17 20:51:00,26.0,37,65.0
2012-01-17 21:51:00,28.0,34,79.0
2012-01-17 22:51:00,29.0,32,88.0
2012-01-17 23:51:00,28.0,30,92.0
2012-01-18 00:51:00,28.0,30,92.0
2012-01-18 01:51:00,26.0,28,92.0
2012-01-18 02:51:00,24.0,27,89.0
2012-01-18 03:51:00,22.0,26,84.0
2012-01-18 04:51:00,20.0,24,84.0
2012-01-18 05:51:00,20.0,24,84.0
2012-01-18 06:51:00,13.0,23,65.0
2012-01-18 07:51:00,12.0,23,63.0
2012-01-18 08:51:00,15.0,23,72.0
2012-01-18 09:51:00,17.0,22,82.0
2012-01-18 10:51:00,13.0,22,68.0
2012-01-18 11:51:00,12.0,22,66.0
2012-01-18 12:51:00,13.0,22,68.0
2012-01-18 13:51:00,11.0,22,63.0
2012-01-18 14:51:00,12.0,23,63.0
2012-01-18 15:51:00,11.0,23,60.0
2012-01-18 16:51:00,9.0,22,57.0
2012-01-18 17:51:00,10.0,20,65.0
2012-01-18 18:51:00,11.0,21,65.0
2012-01-18 19:51:00,13.0,21,71.0
2012-01-18 20:51:00,11.0,19,71.0
2012-01-18 21:51:00,11.0,16,80.0
2012-01-18 22:51:00,10.0,15,80.0
2012-01-18 23:51:00,11.0,17,77.0
2012-01-19 00:51:00,11.0,18,74.0
2012-01-19 01:51:00,11.0,18,74.0
2012-01-19 02:51:00,11.0,18,74.0
2012-01-19 03:51:00,11.0,18,74.0
2012-01-19 04:51:00,11.0,18,74.0
2012-01-19 05:51:00,11.0,18,74.0
2012-01-19 06:51:00,13.0,19,77.0
2012-01-19 07:51:00,13.0,21,71.0
2012-01-19 08:51:00,14.0,23,68.0
2012-01-19 09:51:00,15.0,24,68.0
2012-01-19 10:51:00,15.0,25,66.0
2012-01-19 11:51:00,19.0,25,78.0
2012-01-19 12:51:00,22.0,25,88.0
2012-01-19 13:51:00,22.0,26,84.0
2012-01-19 14:51:00,22.0,27,81.0
2012-01-19 15:51:00,24.0,27,89.0
2012-01-19 16:51:00,25.0,27,92.0
2012-01-19 17:51:00,23.0,26,88.0
2012-01-19 18:51:00,19.0,24,81.0
2012-01-19 19:51:00,11.0,21,65.0
2012-01-19 20:51:00,9.0,19,65.0
2012-01-19 21:51:00,8.0,19,62.0
2012-01-19 22:51:00,6.0,17,62.0
2012-01-19 23:51:00,6.0,15,67.0
2012-01-20 00:51:00,10.0,14,84.0
2012-01-20 01:51:00,6.0,11,81.0
2012-01-20 02:51:00,7.0,13,77.0
2012-01-20 03:51:00,9.0,13,84.0
2012-01-20 04:51:00,9.0,13,84.0
2012-01-20 05:51:00,8.0,13,81.0
2012-01-20 06:51:00,7.0,11,84.0
2012-01-20 07:51:00,6.0,10,84.0
2012-01-20 08:51:00,5.0,8,87.0
2012-01-20 09:51:00,6.0,12,77.0
2012-01-20 10:51:00,5.0,16,62.0
2012-01-20 11:51:00,6.0,17,62.0
2012-01-20 12:51:00,6.0,17,62.0
2012-01-20 13:51:00,5.0,18,57.0
2012-01-20 14:51:00,5.0,19,54.0
2012-01-20 15:51:00,5.0,19,54.0
2012-01-20 16:51:00,6.0,20,55.0
2012-01-20 17:51:00,7.0,20,57.0
2012-01-20 18:51:00,7.0,20,57.0
2012-01-20 19:51:00,7.0,20,57.0
2012-01-20 20:51:00,13.0,18,81.0
2012-01-20 21:51:00,14.0,18,84.0
2012-01-20 22:51:00,14.0,18,84.0
2012-01-20 23:51:00,14.0,18,84.0
2012-01-21 00:51:00,14.0,18,84.0
2012-01-21 01:51:00,15.0,19,84.0
2012-01-21 02:51:00,16.0,20,85.0
2012-01-21 03:51:00,17.0,20,89.0
2012-01-21 04:51:00,17.0,20,89.0
2012-01-21 05:51:00,16.0,20,85.0
2012-01-21 06:51:00,15.0,20,81.0
2012-01-21 07:51:00,15.0,20,81.0
2012-01-21 08:51:00,16.0,21,81.0
2012-01-21 09:51:00,17.0,22,82.0
2012-01-21 10:51:00,18.0,23,81.0
2012-01-21 11:51:00,18.0,24,77.0
2012-01-21 12:51:00,18.0,24,77.0
2012-01-21 13:51:00,17.0,24,75.0
2012-01-21 14:51:00,17.0,24,75.0
2012-01-21 15:51:00,17.0,24,75.0
2012-01-21 16:51:00,17.0,24,75.0
2012-01-21 17:51:00,17.0,23,78.0
2012-01-21 18:51:00,16.0,23,74.0
2012-01-21 19:51:00,16.0,23,74.0
2012-01-21 20:51:00,16.0,23,74.0
2012-01-21 21:51:00,16.0,23,74.0
2012-01-21 22:51:00,15.0,22,75.0
2012-01-21 23:51:00,14.0,20,78.0
2012-01-22 00:51:00,14.0,20,78.0
2012-01-22 01:51:00,14.0,17,88.0
2012-01-22 02:51:00,12.0,15,88.0
2012-01-22 03:51:00,12.0,16,84.0
2012-01-22 04:51:00,12.0,17,80.0
2012-01-22 05:51:00,12.0,17,80.0
2012-01-22 06:51:00,13.0,17,84.0
2012-01-22 07:51:00,12.0,17,80.0
2012-01-22 08:51:00,13.0,18,81.0
2012-01-22 09:51:00,15.0,21,78.0
2012-01-22 10:51:00,17.0,25,72.0
2012-01-22 11:51:00,19.0,29,66.0
2012-01-22 12:51:00,20.0,32,61.0
2012-01-22 13:51:00,22.0,34,61.0
2012-01-22 14:51:00,23.0,37,57.0
2012-01-22 15:51:00,24.0,37,59.0
2012-01-22 16:51:00,26.0,37,65.0
2012-01-22 17:51:00,27.0,37,67.0
2012-01-22 18:51:00,27.0,36,70.0
2012-01-22 19:51:00,27.0,35,72.0
2012-01-22 20:51:00,27.0,34,75.0
2012-01-22 21:51:00,27.0,34,75.0
2012-01-22 22:51:00,28.0,35,76.0
2012-01-22 23:51:00,28.0,35,76.0
2012-01-23 00:51:00,29.0,36,76.0
2012-01-23 01:51:00,30.0,36,79.0
2012-01-23 02:51:00,31.0,37,79.0
2012-01-23 03:51:00,31.0,37,79.0
2012-01-23 04:51:00,32.0,38,79.0
2012-01-23 05:51:00,32.0,38,79.0
2012-01-23 06:51:00,35.0,38,89.0
2012-01-23 07:51:00,37.0,39,93.0
2012-01-23 08:51:00,37.0,39,93.0
2012-01-23 09:51:00,38.0,40,93.0
2012-01-23 10:51:00,40.0,43,89.0
2012-01-23 11:51:00,42.0,46,86.0
2012-01-23 12:51:00,44.0,50,80.0
2012-01-23 13:51:00,44.0,49,83.0
2012-01-23 14:51:00,45.0,49,86.0
2012-01-23 15:51:00,48.0,52,86.0
2012-01-23 16:51:00,46.0,54,75.0
2012-01-23 17:51:00,44.0,51,77.0
2012-01-23 18:51:00,38.0,49,66.0
2012-01-23 19:51:00,37.0,44,76.0
2012-01-23 20:51:00,32.0,40,73.0
2012-01-23 21:51:00,30.0,39,70.0
2012-01-23 22:51:00,29.0,38,70.0
2012-01-23 23:51:00,29.0,37,73.0
2012-01-24 00:51:00,29.0,36,76.0
2012-01-24 01:51:00,29.0,36,76.0
2012-01-24 02:51:00,28.0,35,76.0
2012-01-24 03:51:00,28.0,35,76.0
2012-01-24 04:51:00,28.0,34,79.0
2012-01-24 05:51:00,28.0,34,79.0
2012-01-24 06:51:00,28.0,35,76.0
2012-01-24 07:51:00,28.0,35,76.0
2012-01-24 08:51:00,28.0,35,76.0
2012-01-24 09:51:00,28.0,35,76.0
2012-01-24 10:51:00,28.0,35,76.0
2012-01-24 11:51:00,28.0,34,79.0
2012-01-24 12:51:00,28.0,33,82.0
2012-01-24 13:51:00,26.0,32,79.0
2012-01-24 14:51:00,25.0,32,75.0
2012-01-24 15:51:00,26.0,32,79.0
2012-01-24 16:51:00,24.0,31,76.0
2012-01-24 17:51:00,24.0,31,76.0
2012-01-24 18:51:00,24.0,31,76.0
2012-01-24 19:51:00,23.0,31,72.0
2012-01-24 20:51:00,23.0,31,72.0
2012-01-24 21:51:00,23.0,31,72.0
2012-01-24 22:51:00,23.0,31,72.0
2012-01-24 23:51:00,22.0,31,69.0
2012-01-25 00:51:00,22.0,31,69.0
2012-01-25 01:51:00,23.0,30,75.0
2012-01-25 02:51:00,23.0,30,75.0
2012-01-25 03:51:00,22.0,30,72.0
2012-01-25 04:51:00,22.0,30,72.0
2012-01-25 05:51:00,22.0,30,72.0
2012-01-25 06:51:00,22.0,30,72.0
2012-01-25 07:51:00,22.0,29,75.0
2012-01-25 08:51:00,22.0,30,72.0
2012-01-25 09:51:00,23.0,30,75.0
2012-01-25 10:51:00,23.0,31,72.0
2012-01-25 11:51:00,24.0,31,76.0
2012-01-25 12:51:00,24.0,31,76.0
2012-01-25 13:51:00,23.0,32,69.0
2012-01-25 14:51:00,24.0,32,73.0
2012-01-25 15:51:00,24.0,32,73.0
2012-01-25 16:51:00,24.0,32,73.0
2012-01-25 17:51:00,24.0,32,73.0
2012-01-25 18:51:00,24.0,32,73.0
2012-01-25 19:51:00,25.0,31,79.0
2012-01-25 20:51:00,26.0,31,82.0
2012-01-25 21:51:00,26.0,31,82.0
2012-01-25 22:51:00,27.0,31,85.0
2012-01-25 23:51:00,28.0,31,89.0
2012-01-26 00:51:00,29.0,31,92.0
2012-01-26 01:51:00,29.0,31,92.0
2012-01-26 02:51:00,29.0,31,92.0
2012-01-26 03:51:00,29.0,31,92.0
2012-01-26 04:51:00,29.0,31,92.0
2012-01-26 05:51:00,30.0,32,92.0
