DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity
2013-01-07 02:55:00,15,19,84.0
2013-01-07 04:55:00,15,19,84.0
2013-01-07 05:55:00,13,17,84.0
2013-01-07 06:55:00,16,19,88.0
2013-01-07 07:55:00,17,21,85.0
2013-01-07 08:55:00,19,23,85.0
2013-01-07 09:55:00,20,26,78.0
2013-01-07 10:55:00,21,30,69.0
2013-01-07 11:55:00,22,33,64.0
2013-01-07 12:55:00,22,35,59.0
2013-01-07 13:55:00,23,37,57.0
2013-01-07 14:55:00,23,39,53.0
2013-01-07 16:55:00,24,36,62.0
2013-01-07 17:55:00,25,35,67.0
2013-01-07 18:55:00,25,34,70.0
2013-01-07 19:55:00,25,33,72.0
2013-01-07 20:55:00,24,31,76.0
2013-01-07 22:55:00,24,28,85.0
2013-01-07 23:55:00,24,27,89.0
2013-01-08 00:55:00,23,27,85.0
2013-01-08 01:55:00,23,26,88.0
